[0.48214286 1.79026207],[-0.01785714  0.70053733],[0.39285714 0.93404977],
[0.17857143 0.62269985],[-0.03571429  1.40107466],[-0.25        1.08972474],
[-0.01785714  1.79026207],[0.75 0.  ],[0.16071429 1.32323718],
[0.39285714 2.02377451],[0.17857143 1.71242458],[0.10714286 0.15567496],
[0.51785714 0.38918741],[0.30357143 0.07783748],[0.08928571 0.85621229],
[-0.05357143  2.10161199],[-0.125       0.54486237],[-0.26785714  1.79026207],
[0.10714286 1.2453997 ],[0.28571429 0.77837481],[0.51785714 1.47891214],
[0.30357143 1.16756222],[0.08928571 1.94593703],[-0.125      1.6345871],
[0.28571429 1.86809955],[0.21428571 0.31134992],[0.07142857 1.55674962],
[0. 0.],[-0.35714286  2.02377451],[0.23214286 0.70053733],
[0.41071429 0.23351244],[0.64285714 0.93404977],[-0.16071429  1.94593703],
[0.42857143 0.62269985],[0.21428571 1.40107466],[3.17206578e-17 1.08972474e+00],
[0.23214286 1.79026207],[0.41071429 1.32323718],[0.19642857 1.01188725],
[0.57142857 0.46702489],[0.42857143 1.71242458],[-0.23214286  1.47891214],
[0.35714286 0.15567496],[0.76785714 0.38918741],[0.55357143 0.07783748],
[0.33928571 0.85621229],[0.19642857 2.10161199],[0.125      0.54486237],
[0.57142857 1.55674962],[0.35714286 1.2453997 ],[0.53571429 0.77837481],
[0.32142857 0.46702489],[0.55357143 1.16756222],[-0.10714286  0.93404977],
[0.33928571 1.94593703],[0.125     1.6345871],[0.53571429 1.86809955],
[0.46428571 0.31134992],[0.32142857 1.55674962],[0.25 0.  ],
[0.625      0.54486237],[0.69642857 1.01188725],[-0.10714286  2.02377451],
[0.48214286 0.70053733],[-0.32142857  1.71242458],[0.66071429 0.23351244],
[0.67857143 0.62269985],[0.01785714 0.38918741],[0.46428571 1.40107466],
[0.25       1.08972474],[0.66071429 1.32323718],[0.44642857 1.01188725],
[0.82142857 0.46702489],[0.01785714 1.47891214],[0.60714286 0.15567496],
[-0.19642857  1.16756222],[-0.41071429  1.94593703],[0.80357143 0.07783748],
[0.58928571 0.85621229],[0.44642857 2.10161199],[0.375      0.54486237],
[-0.21428571  1.86809955],[-0.05357143  1.01188725],[0.78571429 0.77837481],
[0.14285714 0.93404977],[-0.07142857  0.62269985],[-0.28571429  1.40107466],
[0.71428571 0.31134992],[0.5 0. ],[-0.08928571  1.32323718],
[0.07142857 0.46702489],[0.91071429 0.23351244],[0.26785714 0.38918741],
[0.05357143 0.07783748],[-0.16071429  0.85621229],[-0.30357143  2.10161199],
[0.03571429 0.77837481],[-0.03571429  0.31134992],[-0.17857143  1.55674962],
[0.16071429 0.23351244],[0.60714286 1.2453997 ],[0.375     1.6345871],
[0.14285714 2.02377451],[0.73214286 0.70053733],[-0.07142857  1.71242458],
[0.5        1.08972474],[-0.14285714  1.2453997 ],[0.26785714 1.47891214],
[0.85714286 0.15567496],[0.05357143 1.16756222],[-0.375      1.6345871],
[0.03571429 1.86809955],
