[0.20357143 1.68128959],[-0.26428571  2.16388198],[0.42857143 2.02377451],
[0.40357143 2.0549095 ],[0.8125     0.27243118],[-0.36428571  1.58788462],
[0.60357143 0.71610483],[0.29285714 1.21426471],[-0.175       1.69685709],
[0.41607143 1.61123586],[0.10535714 2.10939574],[0.72678571 1.11307598],
[0.025      0.35805241],[0.45892857 0.25686369],[0.14821429 0.75502357],
[-0.1625      1.25318345],[0.73928571 0.66940234],[-0.03928571  1.6501546 ],
[-0.35        2.14831448],[0.27142857 1.15199472],[0.43035714 2.17166572],
[0.18571429 1.99263952],[0.00357143 0.29578243],[0.59464286 0.2101612 ],
[0.28392857 0.70832108],[0.78392857 0.31913367],[0.47321429 0.81729355],
[0.59642857 1.21426471],[0.28571429 1.71242458],[0.07678571 2.15609823],
[0.51071429 2.0549095 ],[0.48571429 0.37361991],[0.01785714 0.85621229],
[0.91964286 0.27243118],[-0.29285714  1.35437217],[-0.06964286  0.69275358],
[0.24285714 1.19869721],[-0.06785714  1.69685709],[0.52321429 1.61123586],
[0.05535714 2.09382824],[0.56607143 0.25686369],[0.25535714 0.75502357],
[-0.2125      1.23761595],[0.37857143 1.15199472],[0.06785714 1.6501546 ],
[-0.24285714  2.14831448],[0.56785714 1.26096719],[0.25714286 1.75912707],
[0.38035714 2.15609823],[0.11071429 0.29578243],[0.3       0.4047549],
[-0.01071429  0.90291478],[0.58035714 0.81729355],[0.89107143 0.31913367],
[-0.19821429  1.79804581],[0.39285714 1.71242458],[0.70357143 1.21426471],
[0.26964286 1.31545343],[-0.28571429  1.6345871 ],[0.00178571 0.45924114],
[0.43571429 0.35805241],[0.125      0.85621229],[0.35       1.19869721],
[0.03928571 1.69685709],[0.1625     2.09382824],[-0.01964286  0.39697115],
[0.76071429 0.4203224 ],[0.67321429 0.25686369],[0.20535714 0.73945607],
[-0.10535714  1.23761595],[0.55178571 0.86399604],[0.08392857 1.34658842],
[-0.22678571  1.8447483 ],[0.36428571 1.75912707],[0.675      1.26096719],
[0.4875     2.15609823],[0.18214286 0.06226998],[-0.09285714  0.79394231],
[0.40714286 0.4047549 ],[0.09642857 0.90291478],[-0.21428571  1.40107466],
[0.21964286 1.29988593],[-0.09107143  1.79804581],[0.53035714 0.80172606],
[-0.04821429  0.44367364],[0.54285714 0.35805241],[0.23214286 0.85621229],
[-0.23571429  1.33880468],[0.73214286 0.46702489],[0.54464286 1.36215592],
[0.23392857 1.8603158 ],[0.45714286 1.19869721],[-0.01071429  1.68128959],
[0.0875     0.39697115],[0.74464286 0.02335124],[0.27678571 0.50594363],
[-0.03392857  1.00410351],[0.86785714 0.4203224 ],[-0.30892857  1.73577583],
[0.19107143 1.34658842],[-0.11964286  1.8447483 ],[0.31428571 1.74355958],
[0.28928571 0.06226998],[0.51428571 0.4047549 ],[0.20357143 0.90291478],
[-0.26428571  1.38550716],[0.32678571 1.29988593],[0.01607143 1.79804581],
[0.6375     0.80172606],[0.51607143 1.40885841],[0.24107143 2.14053073],
[0.05892857 0.44367364],[0.65       0.35805241],[0.18214286 0.8406448 ],
[-0.12857143  1.33880468],[0.83928571 0.46702489],[0.52857143 0.96518477],
[0.06071429 1.44777715],[-0.25        1.94593703],[0.65178571 1.36215592],
[0.34107143 1.8603158 ],[0.26071429 0.10897247],[0.69464286 0.00778375],
[0.38392857 0.50594363],[0.07321429 1.00410351],[0.50714286 0.90291478],
[-0.2375      1.50226339],[0.29821429 1.34658842],[-0.0125     1.8447483],
[0.42142857 1.74355958],[0.39642857 0.06226998],[-0.07142857  0.54486237],
[0.70892857 0.56821361],[0.15357143 0.88734728],[-0.15714286  1.38550716],
[0.43392857 1.29988593],[-0.03392857  1.78247832],[0.62321429 1.40885841],
[0.3125     1.90701829],[0.16607143 0.44367364],[0.35535714 0.55264612],
[0.04464286 1.050806  ],[0.47857143 0.94961727],[0.16785714 1.44777715],
[-0.14285714  1.94593703],[0.29107143 1.8447483 ],[0.21071429 0.09340498],
[-0.1         0.59156486],[0.49107143 0.50594363],[0.80178571 0.00778375],
[-0.2875      1.48669589],[0.61428571 0.90291478],[0.18035714 1.00410351],
[0.49285714 1.51004713],[-0.0625      1.82918081],[0.34642857 0.04670249],
[0.03571429 0.54486237],[0.81607143 0.56821361],[0.26071429 0.88734728],
[-0.05        1.38550716],[-0.17142857  1.99263952],[0.2625     1.89145079],
[0.2375    0.2101612],[0.67142857 0.10897247],[-0.00714286  0.03113499],
[0.4625     0.55264612],[-0.00535714  1.0352385 ],[-0.31607143  1.53339838],
[0.275      1.44777715],[-0.03571429  1.94593703],[0.58571429 0.94961727],
[0.39821429 1.8447483 ],[0.31785714 0.09340498],[0.00714286 0.59156486],
[0.90892857 0.00778375],[0.13035714 0.98853601],[-0.18035714  1.48669589],
[0.44107143 0.49037613],[0.7875    0.6149161],[0.6        1.51004713],
[0.28928571 2.00820701],[0.04464286 1.82918081],[0.45357143 0.04670249],
[0.14285714 0.54486237],[0.64285714 0.15567496],[0.33214286 0.65383484],
[0.02142857 1.15199472],[0.45535714 1.050806  ],[0.24642857 1.49447964],
[-0.22142857  1.97707202],[0.36964286 1.89145079],[0.1875    0.1945937],
[-0.12321429  0.69275358],[0.77857143 0.10897247],[0.10178571 1.0352385 ],
[-0.20892857  1.53339838],[0.69285714 0.94961727],[-0.08571429  1.93036953],
[0.225      1.43220965],[0.57142857 1.55674962],[0.425      0.09340498],
[0.11428571 0.59156486],[0.2375     0.98853601],[-0.07321429  1.48669589],
[0.7375    0.5993486],[0.42678571 1.09750848],[0.11607143 1.59566836],
[-0.19464286  2.09382824],[0.23928571 1.99263952],[-0.03035714  0.13232372],
[0.15892857 0.24129619],[-0.15178571  0.73945607],[0.75       0.15567496],
[-0.02857143  1.13642722],[-0.33928571  1.6345871 ],[0.5625   1.050806],
[0.43928571 0.65383484],[-0.11428571  1.97707202],[0.47678571 1.89145079],
[0.29464286 0.1945937 ],[-0.01607143  0.69275358],[0.41785714 0.59156486],
[0.88571429 0.10897247],[0.76428571 0.71610483],[0.20892857 1.0352385 ],
[-0.10178571  1.53339838],[0.02142857 1.93036953],[0.52142857 1.54118213],
[0.21071429 2.03934201],[0.61964286 0.25686369],[-0.24642857  1.07415724],
[0.41071429 0.70053733],[-0.05714286  1.18312971],[-0.36785714  1.68128959],
[0.22321429 1.59566836],[0.53392857 1.09750848],[0.34642857 1.99263952],
[-0.24464286  2.07826075],[0.84464286 0.5993486 ],[0.26607143 0.24129619],
[-0.04464286  0.73945607],[0.85714286 0.15567496],[0.07857143 1.13642722],
[-0.23214286  1.6345871 ],[0.66964286 1.050806  ],[0.38928571 0.63826735],
[0.20178571 1.53339838],[0.54821429 1.65793835],[-0.00714286  1.97707202],
[0.40178571 0.1945937 ],[0.09107143 0.69275358],[0.59107143 0.30356618],
[0.71428571 0.70053733],[0.40357143 1.19869721],[-0.4625      2.01599076],
[0.62857143 1.54118213],[0.31785714 2.03934201],[0.13571429 0.34248492],
[-0.175      0.8406448],[0.72678571 0.25686369],[0.04821429 0.17902621],
[0.05       1.18312971],[-0.26071429  1.68128959],[0.64107143 1.09750848],
[-0.1375      2.07826075],[0.45357143 1.99263952],[0.17321429 1.58010087],
[0.37321429 0.24129619],[-0.09464286  0.72388857],[0.49642857 0.63826735],
[0.18571429 1.13642722],[-0.125      1.6345871],[0.68571429 0.74723982],
[0.375     1.2453997],[0.49821429 1.64237085],[0.1875     2.14053073],
[0.10714286 0.38918741],[-0.26964286  1.17534597],[0.3875     0.80172606],
[-0.08035714  1.28431844],[0.82142857 0.70053733],[-0.39107143  1.78247832],
[0.69821429 0.30356618],[0.51071429 1.19869721],[-0.16607143  2.12496323],
[0.425      2.03934201],[0.24285714 0.34248492],[-0.06785714  0.8406448 ],
[0.36607143 0.73945607],[0.83392857 0.25686369],[0.15714286 1.18312971],
[-0.31071429  1.6657221 ],[0.28035714 1.58010087],[-0.03035714  2.07826075],
[0.46964286 1.68907334],[0.56785714 0.4047549 ],[0.32321429 0.2257287 ],
[0.0125     0.72388857],[-0.10892857  1.33102093],[0.48214286 1.2453997 ],
[0.79285714 0.74723982],[0.60535714 1.64237085],[0.29464286 2.14053073],
[-0.48571429  2.11717949],[0.17142857 1.74355958],[0.025      0.28021493],
[0.21428571 0.38918741],[0.64821429 0.28799868],[0.3375     0.78615856],
[0.02678571 1.28431844],[-0.09642857  0.88734728],[0.15       1.68128959],
[-0.28392857  1.78247832],[0.61785714 1.19869721],[-0.05892857  2.12496323],
[0.35       0.34248492],[-0.11785714  0.8250773 ],[0.47321429 0.73945607],
[0.6625     0.84842854],[0.35178571 1.34658842],[-0.20357143  1.6657221 ],
[0.57678571 1.68907334],[0.08392857 0.49037613],[0.675     0.4047549],
[-0.19107143  1.22204845],[-0.00178571  1.33102093],[-0.3125      1.82918081],
[0.12142857 1.72799208],[0.43214286 1.2298322 ],[0.40178571 2.14053073],
[0.09642857 0.04670249],[0.32142857 0.38918741],[-0.14642857  0.87177979],
[0.44464286 0.78615856],[0.13392857 1.28431844],[-0.33392857  1.76691082],
[0.63392857 0.89513103],[0.25714286 1.68128959],[0.75535714 0.28799868],
[0.44642857 1.79026207],[0.3        0.32691742],[-0.01071429  0.8250773 ],
[0.64642857 0.45145739],[0.17857143 0.93404977],[-0.13214286  1.43220965],
[0.45892857 1.34658842],[0.76964286 0.84842854],[-0.40714286  2.16388198],
[0.21607143 2.17166572],[0.19107143 0.49037613],[0.625      0.38918741],
[-0.11964286  0.98853601],[0.31428571 0.88734728],[0.10535714 1.33102093],
[-0.3625      1.81361331],[0.22857143 1.72799208],[0.53928571 1.2298322 ],
[0.04642857 0.03113499],[0.41785714 1.83696455],[0.82678571 0.05448624],
[0.27142857 0.37361991],[-0.03928571  0.87177979],[0.55178571 0.78615856],
[0.08392857 1.26875094],[-0.22678571  1.76691082],[0.74107143 0.89513103],
[0.43035714 1.39329091],[-0.0375     1.8758833],[0.55357143 1.79026207],
[0.37142857 0.09340498],[-0.21428571  1.32323718],[0.59642857 0.43588989],
[0.28571429 0.93404977],[0.1625     0.53707862],[0.40892857 1.33102093],
[0.09821429 1.82918081],[-0.33571429  1.93036953],[-0.025       1.43220965],
[0.01785714 0.07783748],[0.32321429 2.17166572],[0.29821429 0.49037613],
[-0.16964286  0.97296851],[0.73214286 0.38918741],[0.42142857 0.88734728],
[0.61071429 0.99631976],[-0.25535714  1.81361331],[0.33571429 1.72799208],
[0.15357143 0.03113499],[0.525      1.83696455],[0.93392857 0.05448624],
[0.62321429 0.55264612],[0.15535714 1.0352385 ],[0.37857143 0.37361991],
[0.06785714 0.87177979],[-0.05357143  1.47891214],[0.38035714 1.37772342],
[0.06964286 1.8758833 ],[0.47857143 0.09340498],[-0.19821429  1.019671  ],
[0.39285714 0.93404977],[0.70357143 0.43588989],[-0.38571429  1.91480204],
[0.20535714 1.82918081],[0.51607143 1.33102093],[0.08214286 1.43220965],
[0.39464286 1.93815328],[0.125      0.07783748],[0.24821429 0.47480863],
[-0.0625      0.97296851],[0.90535714 0.10118873],[0.06071429 1.36993967],
[0.52857143 0.88734728],[0.71785714 0.99631976],[0.40714286 1.49447964],
[-0.06071429  1.97707202],[-0.14821429  1.81361331],[0.26071429 0.03113499],
[0.45       0.14010747],[0.13928571 0.63826735],[0.57321429 0.53707862],
[0.2625    1.0352385],[-0.41428571  1.96150452],[0.17678571 1.8758833 ],
[0.4875     1.37772342],[-0.00535714  0.17902621],[-0.09107143  1.019671  ],
[0.81071429 0.43588989],[0.03214286 1.41664216],[-0.27857143  1.91480204],
[0.3125     1.82918081],[0.34285714 0.91848228],[0.68928571 1.04302225],
[0.50178571 1.93815328],[0.23214286 0.07783748],[0.35535714 0.47480863],
[0.04464286 0.97296851],[0.85535714 0.08562123],[0.54464286 0.58378111],
[0.23392857 1.08194099],[-0.07678571  1.58010087],[0.35714286 1.47891214],
[0.04642857 1.97707202],[-0.03392857  0.2257287 ],[0.55714286 0.14010747],
[0.08928571 0.62269985],[-0.22142857  1.12085973],[0.36964286 1.0352385 ],
[0.68035714 0.53707862],[-0.30714286  1.96150452],[0.59464286 1.37772342],
[0.12678571 1.8603158 ],[0.10178571 0.17902621],[0.53571429 0.07783748],
[0.88214286 0.20237745],[0.32678571 0.52151112],[0.01607143 1.019671  ],
[0.13928571 1.41664216],[-0.17142857  1.91480204],[0.32857143 1.52561463],
[0.01785714 2.02377451],[0.42678571 0.24129619],[-0.12857143  0.56042986],
[0.9625     0.08562123],[-0.25        1.16756222],[0.65178571 0.58378111],
[-0.12678571  1.56453337],[-0.4375      2.06269325],[0.46428571 1.47891214],
[0.34107143 1.08194099],[0.15357143 1.97707202],[0.07321429 0.2257287 ],
[0.50714286 0.12453997],[0.19642857 0.62269985],[-0.11428571  1.12085973],
[0.31964286 1.019671  ],[0.00892857 1.51783088],[0.7875     0.53707862],
[0.66607143 1.14421097],[-0.2         1.96150452],[0.20892857 0.17902621],
[0.83214286 0.18680995],[0.52142857 0.68496983],[0.21071429 1.18312971],
[-0.34464286  1.50226339],[-0.46607143  2.10939574],[0.125      2.02377451],
[0.43571429 1.52561463],[-0.05714286  0.32691742],[0.53392857 0.24129619],
[0.06607143 0.72388857],[-0.14285714  1.16756222],[0.75892857 0.58378111],
[-0.01964286  1.56453337],[-0.33035714  2.06269325],[0.57142857 1.47891214],
[0.29107143 1.06637349],[0.10357143 1.96150452],[0.45       2.08604449],
[0.02321429 0.2101612 ],[0.61428571 0.12453997],[0.30357143 0.62269985],
[-0.00714286  1.12085973],[0.11607143 1.51783088],[0.49285714 0.73167232],
[0.61607143 1.12864348],[0.30535714 1.62680336],[-0.00535714  2.12496323],
[-0.15178571  0.66161859],[0.50535714 0.28799868],[0.0375     0.77059106],
[-0.27321429  1.26875094],[0.31785714 1.18312971],[0.62857143 0.68496983],
[-0.15       1.6657221],[0.93928571 0.18680995],[-0.35892857  2.10939574],
[0.54285714 1.52561463],[0.075      2.00820701],[0.05       0.32691742],
[0.48392857 0.2257287 ],[0.39821429 1.06637349],[0.0875     1.56453337],
[-0.22321429  2.06269325],[0.27678571 1.67350584],[0.4      2.070477],
[0.13035714 0.2101612 ],[0.91071429 0.23351244],[-0.36785714  1.60345211],
[0.28928571 1.2298322 ],[-0.17857143  1.71242458],[0.72321429 1.12864348],
[0.10178571 2.12496323],[0.6        0.73167232],[0.4125     1.62680336],
[0.02142857 0.37361991],[0.45535714 0.27243118],[0.14464286 0.77059106],
[-0.16607143  1.26875094],[0.26785714 1.16756222],[0.73571429 0.68496983],
[-0.04285714  1.6657221 ],[0.18214286 2.00820701],[1.26882631e-17 3.11349925e-01],
[0.59107143 0.2257287 ],[0.78035714 0.33470117],[0.46964286 0.83286105],
[0.59285714 1.2298322 ],[-0.08571429  1.15199472],[0.38392857 1.67350584],
[0.07321429 2.17166572],[0.50714286 2.070477  ],[0.48214286 0.38918741],
[0.01428571 0.87177979],[-0.07321429  0.70832108],[0.55       0.71610483],
[0.23928571 1.21426471],[-0.07142857  1.71242458],[-0.19464286  1.31545343],
[0.05178571 2.10939574],[0.51964286 1.62680336],[-0.02857143  0.35805241],
[0.5625     0.27243118],[0.25178571 0.77059106],[-0.21607143  1.25318345],
[0.375      1.16756222],[0.06428571 1.6657221 ],[0.56428571 1.27653469],
[0.25357143 1.77469457],[0.37678571 2.17166572],[0.10714286 0.31134992],
[0.29642857 0.4203224 ],[-0.01428571  0.91848228],[0.57678571 0.83286105],
[0.26607143 1.33102093],[-0.20178571  1.81361331],[0.8875     0.33470117],
[0.7       1.2298322],[-0.28928571  1.6501546 ],[0.02321429 2.15609823],
[-0.00178571  0.47480863],[0.43214286 0.37361991],[0.12142857 0.87177979],
[0.65714286 0.71610483],[0.34642857 1.21426471],[0.03571429 1.71242458],
[0.15892857 2.10939574],[0.07857143 0.35805241],[0.66964286 0.27243118],
[0.20178571 0.75502357],[-0.10892857  1.25318345],[0.54821429 0.87956354],
[0.08035714 1.36215592],[-0.23035714  1.8603158 ],[0.36071429 1.77469457],
[0.67142857 1.27653469],[0.48392857 2.17166572],[-0.09642857  0.8095098 ],
[0.40357143 0.4203224 ],[0.09285714 0.91848228],[0.52678571 0.81729355],
[-0.21785714  1.41664216],[-0.09464286  1.81361331],[0.21607143 1.31545343],
[0.13035714 2.15609823],[-0.05178571  0.45924114],[0.53928571 0.37361991],
[0.72857143 0.48259238],[0.54107143 1.37772342],[0.45357143 1.21426471],
[-0.01428571  1.69685709],[0.33214286 1.82139706],[0.74107143 0.03891874],
[0.27321429 0.52151112],[-0.0375    1.019671],[0.18571429 0.35805241],
[-0.3125      1.75134333],[0.1875     1.36215592],[-0.12321429  1.8603158 ],
[0.31071429 1.75912707],[-0.08035714  0.50594363],[0.51071429 0.4203224 ],
[0.2        0.91848228],[-0.26785714  1.40107466],[0.63392857 0.81729355],
[0.0125     1.81361331],[0.32321429 1.31545343],[0.5125    1.4244259],
[0.2375     2.15609823],[0.05535714 0.45924114],[0.64642857 0.37361991],
[0.17857143 0.85621229],[0.83571429 0.48259238],[0.525      0.98075226],
[0.05714286 1.46334465],[-0.25357143  1.96150452],[0.64821429 1.37772342],
[0.25714286 0.12453997],[0.69107143 0.02335124],[0.38035714 0.52151112],
[0.06964286 1.019671  ],[0.60535714 0.86399604],[0.29464286 1.36215592],
[-0.01607143  1.8603158 ],[0.41785714 1.75912707],[0.70535714 0.58378111],
[0.02678571 0.50594363],[0.46071429 0.4047549 ],[0.15       0.90291478],
[-0.16071429  1.40107466],[0.43035714 1.31545343],[-0.0375      1.79804581],
[0.61964286 1.4244259 ],[0.30892857 1.92258578],[0.1625     0.45924114],
[0.6625     0.07005373],[0.35178571 0.56821361],[0.04107143 1.06637349],
[0.475      0.96518477],[0.16428571 1.46334465],[-0.14642857  1.96150452],
[0.2875    1.8603158],[0.20714286 0.10897247],[-0.10357143  0.60713235],
[0.4875     0.52151112],[0.17678571 1.019671  ],[-0.29107143  1.50226339],
[0.79821429 0.02335124],[0.48928571 1.52561463],[0.7125     0.86399604],
[0.24464286 1.34658842],[-0.06607143  1.8447483 ],[0.34285714 0.06226998],
[0.8125     0.58378111],[0.13392857 0.50594363],[0.25714286 0.90291478],
[-0.05357143  1.40107466],[0.13571429 1.51004713],[-0.175       2.00820701],
[0.25892857 1.90701829],[-0.01071429  0.04670249],[0.76964286 0.07005373],
[0.45892857 0.56821361],[-0.00892857  1.050806  ],[-0.31964286  1.54896587],
[0.27142857 1.46334465],[-0.03928571  1.96150452],[0.58214286 0.96518477],
[0.39464286 1.8603158 ],[0.31428571 0.10897247],[0.00357143 0.60713235],
[0.4375     0.50594363],[0.90535714 0.02335124],[0.12678571 1.00410351],
[0.78392857 0.6304836 ],[0.59642857 1.52561463],[0.04107143 1.8447483 ],
[0.45       0.06226998],[0.63928571 0.17124246],[0.32857143 0.66940234],
[0.01785714 1.16756222],[-0.22678571  0.98853601],[0.24285714 1.51004713],
[-0.225       1.99263952],[0.36607143 1.90701829],[0.18392857 0.2101612 ],
[-0.025       0.65383484],[0.40892857 0.55264612],[0.09821429 1.050806  ],
[-0.2125      1.54896587],[0.22142857 1.44777715],[-0.08928571  1.94593703],
[0.87678571 0.07005373],[0.56785714 1.57231712],[0.68928571 0.96518477],
[0.42142857 0.10897247],[0.11071429 0.60713235],[0.61071429 0.21794495],
[0.23392857 1.00410351],[0.73392857 0.6149161 ],[0.42321429 1.11307598],
[0.1125     1.61123586],[-0.19821429  2.10939574],[0.23571429 2.00820701],
[-0.03392857  0.14789121],[0.15535714 0.25686369],[-0.15535714  0.75502357],
[0.43571429 0.66940234],[0.74642857 0.17124246],[-0.34285714  1.6501546 ],
[-0.03214286  1.15199472],[0.66071429 1.01188725],[0.19285714 1.49447964],
[-0.11785714  1.99263952],[0.47321429 1.90701829],[0.29107143 0.2101612 ],
[0.76071429 0.73167232],[0.51607143 0.55264612],[0.20535714 1.050806  ],
[-0.10535714  1.54896587],[0.01785714 1.94593703],[0.51785714 1.55674962],
[0.20714286 2.0549095 ],[-0.25        1.08972474],[0.71785714 0.21794495],
[0.40714286 0.71610483],[-0.06071429  1.19869721],[-0.37142857  1.69685709],
[0.21964286 1.61123586],[0.53035714 1.11307598],[0.34285714 2.00820701],
[-0.24821429  2.09382824],[0.84107143 0.6149161 ],[0.2625     0.25686369],
[-0.04821429  0.75502357],[0.85357143 0.17124246],[0.075      1.15199472],
[-0.23571429  1.6501546 ],[0.38571429 0.65383484],[0.54464286 1.67350584],
[0.3        1.49447964],[-0.01071429  1.99263952],[0.39821429 0.2101612 ],
[0.5875     0.31913367],[0.71071429 0.71610483],[0.4        1.21426471],
[-0.46607143  2.03155826],[0.19107143 1.65793835],[-0.27678571  2.14053073],
[0.625      1.55674962],[0.31428571 2.0549095 ],[0.13214286 0.35805241],
[0.04464286 0.1945937 ],[0.35714286 0.70053733],[0.04642857 1.19869721],
[-0.26428571  1.69685709],[0.16964286 1.59566836],[0.6375     1.11307598],
[0.45       2.00820701],[-0.14107143  2.09382824],[0.36964286 0.25686369],
[-0.09821429  0.73945607],[0.49285714 0.65383484],[0.18214286 1.15199472],
[-0.12857143  1.6501546 ],[0.68214286 0.76280732],[0.37142857 1.26096719],
[0.49464286 1.65793835],[0.18392857 2.15609823],[0.10357143 0.4047549 ],
[0.69464286 0.31913367],[0.38392857 0.81729355],[-0.08392857  1.29988593],
[-0.39464286  1.79804581],[0.81785714 0.71610483],[-0.17142857  1.13642722],
